id,game_id,team_id,player_id,type,utc_time,period_number,period_seconds,allows_annotation,is_main,sequence_number,parent_id,comment
000f7882-7b39-43e9-8be9-65824974b2b6,20190926-2015-burritos-dropbears,burritos,burritos-alex,AutoSubstitutionOn,2019-09-28 14:28:25.557081,,,,,269,016d26bd-5fc5-475a-8352-4831212dba93,
001968f9-b77e-45f7-a428-0d7ab4b2b1ed,20190919-2100-lions-greenmachine,greenmachine,greenmachine-andris,Assist,2019-09-29 13:29:24.980901,,,,1,269,547c3fe9-6951-4a34-985e-e2cf22561c43,
0049cf45-6cf9-4d56-bfce-f3a2eb8267ee,20190919-1845-burritos-bbcballers,bbcballers,bbcballers-suhail,ThreePointShotMissed,2019-09-29 12:28:25.809760,,,,1,144,db96e2fb-5632-469e-ad88-fdfb017d5a1e,
00561b02-57e3-459e-9acb-da45403d1cf3,20190926-2015-burritos-dropbears,dropbears,dropbears-martin,DefensiveRebound,2019-09-28 13:31:25.751925,,,,1,17,53640f2b-abdd-4418-aaf9-16cafbfeb3b7,
00a699f8-eb15-4f3c-9db0-0d8a4dd293f1,20190926-1845-rockets-greenmachine,greenmachine,greenmachine-alex,Turnover,2019-09-28 22:03:30.053988,,,,1,89,08b46aa5-ae9e-4a57-9fa4-b66755cb90d5,
00a9d30c-02fa-472c-b91d-a602221a6b6f,20190926-2100-lostangels-lions,lostangels,lostangels-carlos,TwoPointShotMade,2019-09-28 19:14:26.736675,,,,1,44,fc3a79e9-5bcc-474f-99e2-01828940241a,7 - 2
00bd3f16-189b-4385-9898-c1cdabcdc6c8,20190926-2100-lostangels-lions,lions,lions-foley,Steal,2019-09-28 20:18:10.113568,,,,1,333,bc81124a-4a33-46e6-ba06-1644dbf9db0c,
00ec082b-9bab-4efb-87b6-8279876dc767,20190926-1930-camdenhells-bbcballers,camdenhells,rockets-malachi,FreeThrowMissed,2019-09-29 10:47:41.863891,,,,1,148,bb9c34fe-8ea9-43c7-bccc-3032640d6d4c,
010807e3-17d2-4365-ad14-f787e9c05cd4,20190926-1845-rockets-greenmachine,rockets,rockets-marc,Assist,2019-09-28 22:09:12.590565,,,,1,134,a1a21286-62a9-4b6d-84fd-a1eabebf9960,
013872e9-04f4-4a5a-9dfe-f4b4281dda5a,20190926-1845-rockets-greenmachine,rockets,rockets-marc,AutoSubstitutionOn,2019-09-28 21:57:22.644552,,,,,47,7d36341e-dda6-48bf-b0d6-2e6ec0406da4,
014c29b0-a3b3-47e5-8276-5046f4b48d52,20190926-1845-rockets-greenmachine,rockets,rockets-anna,AutoSubstitutionOn,2019-09-28 22:10:01.294145,,,,,144,7a9a7b09-e75d-4236-8d2c-cf006b6ede85,
016d26bd-5fc5-475a-8352-4831212dba93,20190926-2015-burritos-dropbears,burritos,burritos-alex,ThreePointShotMissed,2019-09-28 14:28:25.556238,,,,1,268,9393c016-787a-4ea2-82cc-400f831af67f,
016d2db1-560e-42f2-b6fa-74dcd35a0981,20190919-1845-burritos-bbcballers,burritos,burritos-wouter,TwoPointShotMade,2019-09-29 12:30:16.154793,,,,1,165,a6bac0cb-ded7-4381-be8a-5449dd35cfa0,42 - 23
017b0c5a-76cc-416a-893d-d2d901a2885d,20190926-2015-burritos-dropbears,burritos,burritos-wouter,FreeThrowMade,2019-09-28 14:32:14.930454,,,,1,302,b20832f2-0776-4df8-a4c6-41e441930486,41 - 31
019b1e6c-134c-4d6c-be90-f0e129e8cbb2,20190919-2100-lions-greenmachine,greenmachine,greenmachine-iestyn,NonShootingFoul,2019-09-29 12:58:32.122308,,,,1,9,79d6b8a0-69ac-4c43-b3d9-66187a54c395,
019bd88b-db26-4f14-84f9-95bece622055,20190919-1845-burritos-bbcballers,bbcballers,bbcballers-nathan,AutoSubstitutionOn,2019-09-29 12:11:47.563837,,,,,27,d5e44351-003f-46e3-8b2a-cf496f89a33a,
02006775-e012-4527-b5a0-063d7ea9439a,20190926-1845-rockets-greenmachine,rockets,rockets-marc,Turnover,2019-09-28 22:20:59.836528,,,,1,196,0ffa8434-c48a-4360-8258-b7e02645d100,
0208b326-de23-4271-b7f6-638d12895340,20190926-2100-lostangels-lions,lostangels,lostangels-carlos,TwoPointShotMade,2019-09-28 19:15:15.403972,,,,1,49,6cb5e4d6-68e5-4b74-b061-e3aa7b846a8d,9 - 4
020e0b10-5d05-4954-afa5-4a98b5766ae8,20190926-2100-lostangels-lions,lostangels,lostangels-rob,AutoSubstitutionOn,2019-09-28 19:51:49.088662,,,,,212,f26e4c6b-81ce-45a2-b528-b7f99bd83484,
0242b683-e3f2-4097-80fb-f6ff08319223,20190926-2015-burritos-dropbears,burritos,burritos-sylwia,TwoPointShotMade,2019-09-28 14:00:23.808612,,,,1,140,e6383611-5e56-4eb0-a9e5-01219cb1d8f1,19 - 12
0267fd52-a466-4445-9e84-209f9f697ca7,20190926-2100-lostangels-lions,lostangels,lostangels-aldis,Turnover,2019-09-28 19:42:17.268968,,,,1,165,0bc230a6-f30d-4ccd-9a21-3b96e239c581,
0287a6fb-c7e9-4861-85df-d2f40bdd2ac3,20190919-1845-burritos-bbcballers,burritos,burritos-wouter,TwoPointShotMade,2019-09-29 12:09:52.042641,,,,1,39,55bc0f1f-a5c7-4b22-abd0-d884a8c9d7bd,9 - 6
028aba85-0983-4865-b909-2844070bb709,20190926-1930-camdenhells-bbcballers,camdenhells,rockets-malachi,OffensiveRebound,2019-09-29 10:49:47.014066,,,,1,165,3158bdc8-9437-48a4-9b55-8209f5594000,
02ccfe2d-39e9-4646-b5a1-94eab8a85f94,20190926-1845-rockets-greenmachine,greenmachine,greenmachine-iestyn,TwoPointShotMissed,2019-09-28 22:02:34.095973,,,,1,84,2452a520-51a5-448b-8316-028730fd508a,
02d7a1c7-fe66-4ad9-b69a-e8776a565bbe,20190926-2015-burritos-dropbears,dropbears,dropbears-mary,AutoSubstitutionOn,2019-09-28 13:29:31.517475,,,,,2,2b3f1048-5371-456d-b98b-9a931b923a53,
02f915f7-d170-41a7-b6e3-f72864a3af48,20190926-1930-camdenhells-bbcballers,bbcballers,bbcballers-lisa,DefensiveRebound,2019-09-29 11:17:09.969424,,,,1,306,a6a9b9f3-315b-4bd9-b9d2-92a3d59c8117,
030ec5ea-38e3-4158-84d8-1a0ee6bbd9e1,20190926-2015-burritos-dropbears,dropbears,dropbears-ray,TwoPointShotMissed,2019-09-28 13:53:31.949059,,,,1,101,32cf06ac-a2cf-4706-904c-851ecf1b8c1b,
0331db05-4bd9-4711-99ed-efc9c883551c,20190926-2100-lostangels-lions,lostangels,saturdays-claire,AutoSubstitutionOff,2019-09-28 19:18:02.516182,,,,,58,8c3552f6-8c7c-4c08-b349-4ed3837ca901,
0331edd7-248d-4689-bc43-19b58d734c06,20190926-2015-burritos-dropbears,burritos,burritos-allen,Assist,2019-09-28 13:34:46.156125,,,,1,36,8be70a52-432d-4dff-8357-5a3b6e8a85d3,
03392ec2-5e02-400f-933d-5d55e126bcdb,20190926-2015-burritos-dropbears,dropbears,dropbears-martin,DefensiveRebound,2019-09-28 14:18:35.974739,,,,1,213,7f3568d6-5e28-42a8-b595-d9c395401226,
033ab53a-4c3d-41e5-b308-dad5bd153f97,20190926-2100-lostangels-lions,lostangels,lostangels-carlos,DefensiveRebound,2019-09-28 19:56:15.587200,,,,1,239,79c51f90-543c-4a2f-9e69-fa4801079e6b,
0348211c-b6de-47eb-bada-aa24a25ddc4a,20190919-2100-lions-greenmachine,greenmachine,greenmachine-ahmed,Steal,2019-09-29 13:14:47.523544,,,,1,158,3cd49c77-43d5-455b-a87c-d2a6990c6c84,
03968bde-7036-4203-b5e7-103f9a1c4e65,20190926-1930-camdenhells-bbcballers,camdenhells,rockets-malachi,ShootingFoul,2019-09-29 10:27:53.738969,,,,1,8,8923cc7f-323f-4f33-bed0-48096549fd0e,
039f600d-d5ae-4441-bc6b-d1ab32788cca,20190926-1930-camdenhells-bbcballers,bbcballers,lions-mychelle,ThreePointShotMissed,2019-09-29 10:37:05.122453,,,,1,57,f9981747-fd65-437e-91de-29b96140b585,
03cd4684-2c8b-442b-a574-cbbffa73d13b,20190919-1845-burritos-bbcballers,burritos,burritos-sylwia,TwoPointShotMade,2019-09-29 12:44:06.020472,,,,1,287,871f1133-7cdb-4aca-844f-3c59abf71daa,65 - 33
03de97da-6c64-4964-a2e5-69bc4300b51f,20190926-1930-camdenhells-bbcballers,camdenhells,camdenhells-levent,Assist,2019-09-29 11:03:26.611812,,,,1,224,1fc7b8c7-d379-4d63-b1d8-6d8b0057ef2f,
043251ea-fbd7-4338-b959-1a2ba853c83d,20190926-1930-camdenhells-bbcballers,camdenhells,camdenhells-davidgalindo,OffensiveRebound,2019-09-29 10:58:17.334805,,,,1,179,29edde1a-3658-42e2-98d0-fe8cbbe38c26,
047f259e-ad2b-4ca3-b152-384b59f00f22,20190926-1845-rockets-greenmachine,rockets,rockets-janis,Turnover,2019-09-28 22:22:58.703308,,,,1,207,2ec32a33-f717-4901-9467-00b869774ddc,
04987cea-dbf4-4ce1-87e0-317bc33558ad,20190926-2100-lostangels-lions,lions,lions-gus,TwoPointShotMissed,2019-09-28 20:22:54.007407,,,,1,353,2255ec5b-d418-47e7-8612-dcdc11167fc1,
04db7fa6-c9eb-4c0f-8dd2-db8bd5674750,20190919-1845-burritos-bbcballers,burritos,burritos-sylwia,TwoPointShotMissed,2019-09-29 12:06:45.779575,,,,1,15,fefc5708-1307-48f4-b076-a984db46b113,
04dbedfd-82dd-41fa-9f32-f1a73784ed24,20190926-2100-lostangels-lions,lostangels,saturdays-claire,FreeThrowMade,2019-09-28 20:20:53.849680,,,,1,338,e42eff88-8477-4b3c-9ed8-37a0d338cc8b,53 - 23
05078b88-363f-437f-abed-97bbba0c1a5c,20190926-1930-camdenhells-bbcballers,camdenhells,camdenhells-aimee,TwoPointShotMade,2019-09-29 11:09:13.255585,,,,1,256,6e13ee01-2968-4fe7-9317-3317471544d4,37 - 13
053b9cf8-3d36-458e-a6dd-a8e2cbf4006e,20190926-2100-lostangels-lions,lostangels,lostangels-rob,Assist,2019-09-28 19:57:50.036926,,,,1,251,f8447850-42dc-4a83-b5b3-106c22d9f894,
054277e9-77a6-4610-a02e-85c5dbe9207f,20190926-1845-rockets-greenmachine,rockets,rockets-alex,AutoSubstitutionOff,2019-09-28 22:40:04.727688,,,,,345,fe9a09bb-4b50-466f-ac7e-96daa00ff0d2,
05470ae7-f095-4694-9ac4-c9b8f083103b,20190919-1845-burritos-bbcballers,bbcballers,bbcballers-james,TwoPointShotMissed,2019-09-29 12:11:16.655575,,,,1,22,217d971c-ea21-4925-b216-2874e3c946ea,
0551dc83-bb40-42cd-b7f7-3731aeda994b,20190919-2100-lions-greenmachine,lions,lions-foley,TwoPointShotMissed,2019-09-29 13:29:39.762430,,,,1,270,001968f9-b77e-45f7-a428-0d7ab4b2b1ed,
055aa77a-d847-44e9-8fba-eb577a4b458d,20190926-2015-burritos-dropbears,burritos,burritos-tom,Steal,2019-09-28 14:04:10.750818,,,,1,163,603b5dda-f5d6-48b5-8756-3e997682c55a,
05846d23-3c95-4b7a-a5c1-b2ba36f99474,20190919-2100-lions-greenmachine,lions,lions-chris,DefensiveRebound,2019-09-29 13:06:43.599919,,,,1,91,71f71d8b-3c57-4487-8d00-a1c7e01ece1f,
05a6d8d9-f50d-4352-b42f-61689e30213a,20190926-1845-rockets-greenmachine,greenmachine,greenmachine-david,Turnover,2019-09-28 22:25:27.746149,,,,1,236,9bb610b2-ec1e-4391-996d-81ab0213d488,
05b07098-58e5-4511-b227-945176433f0b,20190926-2100-lostangels-lions,lions,lions-gus,TwoPointShotMissed,2019-09-28 20:22:30.108982,,,,1,347,67222683-15c1-4bf6-8ee4-39ba434198dc,
05c03591-9e48-4161-b4e1-f971908a2084,20190926-1845-rockets-greenmachine,rockets,rockets-paul,Assist,2019-09-28 22:10:03.955585,,,,1,146,7a9a7b09-e75d-4236-8d2c-cf006b6ede85,
05fabc3e-bb96-4d17-9560-b488aec8cfd4,20190926-2015-burritos-dropbears,burritos,burritos-wouter,TwoPointShotMade,2019-09-28 13:42:44.581662,,,,1,62,91352f4b-8ae0-48d8-be23-67b0e3577975,8 - 2
061eefc9-de54-4c3d-9622-1adc98c3a823,20190926-1930-camdenhells-bbcballers,bbcballers,kissmygrass-steph,AutoSubstitutionOn,2019-09-29 11:07:38.157034,,,,,244,2f41550f-44eb-4b76-8dd7-931df3c54350,
061f0324-71e7-49dd-a8bf-4305cff38306,20190926-1845-rockets-greenmachine,greenmachine,greenmachine-victoria,AutoSubstitutionOn,2019-09-28 22:01:31.936966,,,,,75,cc354101-377c-4d6d-9f10-08b6e19b19e8,
064c7eea-993b-494d-8a03-16a8b7ae6fbb,20190919-1845-burritos-bbcballers,bbcballers,bbcballers-arthur,AutoSubstitutionOff,2019-09-29 12:30:36.592802,,,,,169,a3969715-7b03-480c-b269-fc7b33eecb11,
06650699-5257-4dae-95ae-d294b334a5a9,20190919-2100-lions-greenmachine,lions,lions-mychelle,TwoPointShotMissed,2019-09-29 13:24:49.284949,,,,1,222,d79262c2-4972-4d19-81da-a43b3e54561d,
06652d79-40c6-4836-a9a8-1f4c4e669fae,20190919-1845-burritos-bbcballers,burritos,burritos-allen,ThreePointShotMade,2019-09-29 12:08:27.945677,,,,1,28,de01307f-47e2-4122-ae33-7965c988e0c5,5 - 6
0667150c-506f-40d4-93ae-cded348b0c0d,20190926-2100-lostangels-lions,lostangels,lostangels-jazeps,AutoSubstitutionOn,2019-09-28 19:05:38.164710,,,,,9,def568ce-d8e0-45d4-8a1f-fbe4d261bedb,
0674f897-6056-4712-bed9-f309bae0e112,20190919-1845-burritos-bbcballers,bbcballers,bbcballers-james,AutoSubstitutionOn,2019-09-29 12:10:48.794377,,,,,11,2e9cdbe9-c2f5-466a-b0fa-0e892f8692de,
06cce274-72a8-4b36-87f1-a7e8a4f89f07,20190926-2015-burritos-dropbears,burritos,burritos-wouter,FreeThrowMissed,2019-09-28 14:16:15.734774,,,,1,205,bb096a23-d4ba-4f17-80ca-b5db64f10cf5,
06d513c1-5ccd-44b5-bf00-328afd7abdd8,20190926-2100-lostangels-lions,lostangels,lostangels-daria,FreeThrowMade,2019-09-28 20:27:53.011371,,,,1,369,7e6e9337-34c9-4ea3-a1d1-cb943eb811cc,58 - 25
06de8570-15b3-4e9f-85c5-8612d35b2f88,20190926-1930-camdenhells-bbcballers,bbcballers,lions-mychelle,OffensiveRebound,2019-09-29 11:07:31.431834,,,,1,241,def8b410-c411-4974-8138-349322096a1e,
06fc7ec1-f2c9-41fe-bede-e7a66a58fc6c,20190926-2015-burritos-dropbears,burritos,burritos-sylwia,AutoSubstitutionOn,2019-09-28 13:58:51.596364,,,,,126,83754bfe-ba42-4339-ad70-ba4c4bf31cc0,
06fe7161-5880-49c6-a83a-eb623ddc99fc,20190919-2100-lions-greenmachine,greenmachine,greenmachine-allison,TwoPointShotMissed,2019-09-29 13:00:11.868939,,,,1,30,62c6349d-8c54-4e0d-aa53-c3a636f221ba,
06fed2f4-e71b-4dab-852d-a7021184258c,20190926-1930-camdenhells-bbcballers,bbcballers,bbcballers-lisa,TwoPointShotMissed,2019-09-29 10:46:06.503430,,,,1,129,6919a50c-33e4-46a5-af29-5769f77f9f0e,
0744752b-c3f3-4ab2-9121-9d68a04e9db6,20190919-1845-burritos-bbcballers,burritos,burritos-wouter,AutoSubstitutionOn,2019-09-29 12:28:39.672373,,,,,149,68967b27-bfaf-4e6c-879a-3560027d2d17,
074adb42-5d0e-479d-a527-8e0a2c112171,20190926-2015-burritos-dropbears,burritos,burritos-wouter,OffensiveRebound,2019-09-28 14:33:49.437812,,,,1,317,db51b842-60b2-4cb6-b05f-b16370848abb,
075d9de7-b4d1-42e4-a4b3-544a95e23465,20190926-1845-rockets-greenmachine,rockets,rockets-janis,Turnover,2019-09-28 22:37:19.069856,,,,1,319,10191198-7a07-44f2-a524-7fa12f500d99,
07c5511d-0991-40d0-ad39-324b5b49b47c,20190926-2100-lostangels-lions,lions,lions-foley,DefensiveRebound,2019-09-28 19:18:11.778921,,,,1,59,8c3552f6-8c7c-4c08-b349-4ed3837ca901,
08041f40-8778-453c-8775-9aabe30e26ed,20190919-2100-lions-greenmachine,lions,lions-chris,TwoPointShotMade,2019-09-29 13:25:26.557669,,,,1,235,d2d15acc-2ae5-426e-83d8-635fec6e5cfe,24 - 19
081cbd18-c072-4da8-a3e6-f7d5f8ccd618,20190926-2015-burritos-dropbears,burritos,burritos-stuart,AutoSubstitutionOff,2019-09-28 14:30:46.035318,,,,,290,96a26a69-399f-433c-98b9-30ca3cc79705,
081e6d48-a033-487c-86a0-cda94326c2d6,20190926-2015-burritos-dropbears,burritos,burritos-wouter,TwoPointShotMade,2019-09-28 13:33:32.033547,,,,1,30,548867c1-abf3-4722-a9a3-8756fd92ab76,2 - 2
084603e3-3665-4fbc-892b-e3a2228d9b9b,20190926-2015-burritos-dropbears,burritos,burritos-allen,OffensiveRebound,2019-09-28 14:00:05.822158,,,,1,135,47227324-7b7e-4ef9-9176-26c8a5faf881,
08af5442-74bc-4e48-9f1a-5958b7eb5adc,20190926-2015-burritos-dropbears,burritos,burritos-tom,Assist,2019-09-28 13:58:18.937442,,,,1,122,9fb1faeb-7410-4bae-ab37-c45619d23ca0,
08b46aa5-ae9e-4a57-9fa4-b66755cb90d5,20190926-1845-rockets-greenmachine,greenmachine,greenmachine-iestyn,DefensiveRebound,2019-09-28 22:03:22.979326,,,,1,88,5450837a-1142-4bef-86a3-91333be900e0,
08cafd45-f4c8-4142-9d99-b6489d96cdd7,20190926-2100-lostangels-lions,lostangels,lostangels-jazeps,DefensiveRebound,2019-09-28 19:51:06.797240,,,,1,204,8fc8405b-0ecf-4dca-b4c9-605ea1286df8,
08d03575-b3e6-45c9-8a62-041943c17fb1,20190919-2100-lions-greenmachine,greenmachine,greenmachine-iestyn,FreeThrowMissed,2019-09-29 13:03:02.246024,,,,1,58,ec56a0d8-4e77-4fbf-9d9b-2b9872cfe425,
08d0992e-350c-4349-b9f0-0c5dd8d447b6,20190919-1845-burritos-bbcballers,burritos,burritos-allen,NonShootingFoul,2019-09-29 12:26:13.824246,,,,1,136,d2452dc4-3ed6-4267-96a2-f5498ba4b0b3,
08d5fe6a-7937-4b4c-afc5-a68801ba2b7f,20190919-1845-burritos-bbcballers,bbcballers,bbcballers-james,Turnover,2019-09-29 12:32:23.869744,,,,1,183,d6078f78-e7a3-41dd-a2b9-cf615fdc7dfb,
08efb682-45bf-4a02-87eb-c43dc8e70a6c,20190926-1930-camdenhells-bbcballers,camdenhells,camdenhells-aimee,Turnover,2019-09-29 10:38:01.529052,,,,1,65,4014dc16-a357-494b-b69f-0ae2453be93f,
0933cf23-d193-4e36-80c2-42e6a67ac56d,20190926-1930-camdenhells-bbcballers,bbcballers,bbcballers-james,TwoPointShotMissed,2019-09-29 11:01:13.834187,,,,1,208,25c63011-cf8f-4697-af47-0ce643ff537b,
099ac4a6-4675-4293-8a4e-bf8ff034b32d,20190926-2100-lostangels-lions,lions,lions-diego,Steal,2019-09-28 19:42:21.373272,,,,1,166,0267fd52-a466-4445-9e84-209f9f697ca7,
099f709e-5996-414a-8d0a-e8643285d915,20190926-1845-rockets-greenmachine,rockets,rockets-marc,DefensiveRebound,2019-09-28 22:33:02.645228,,,,1,294,e7c88a9e-d434-4041-9e62-e87d8f60497d,
09a1e39e-aa5f-454c-b8e4-3cd6efd08fe4,20190919-1845-burritos-bbcballers,burritos,burritos-wouter,TwoPointShotMade,2019-09-29 12:23:30.764897,,,,1,113,6a94dd7d-959a-467f-88e8-7ee321733664,33 - 15
09b7aa01-3400-41bc-8d53-f26264705bae,20190926-1845-rockets-greenmachine,rockets,rockets-anna,AutoSubstitutionOff,2019-09-28 22:37:19.076099,,,,,321,075d9de7-b4d1-42e4-a4b3-544a95e23465,
09f830d4-0915-4efd-a3b1-2b7b73eb1c48,20190926-2100-lostangels-lions,lions,lions-kata,TwoPointShotMissed,2019-09-28 20:21:17.727065,,,,1,339,04dbedfd-82dd-41fa-9f32-f1a73784ed24,
0a5281fd-6ae2-4d95-9e55-2b8bfc450a92,20190926-1845-rockets-greenmachine,rockets,rockets-alex,AutoSubstitutionOff,2019-09-28 22:36:05.192474,,,,,311,461b7fee-3fef-4f7c-95d8-43124377038b,
0a694ef8-0825-4a87-8bdc-9871af476483,20190919-1845-burritos-bbcballers,bbcballers,bbcballers-james,DefensiveRebound,2019-09-29 12:41:51.436585,,,,1,273,a4245253-e664-4a5b-b8e1-7b5f5330952d,
0a85da47-8557-4065-b3ee-31b1f6639cf7,20190919-2100-lions-greenmachine,lions,lions-foley,OffensiveRebound,2019-09-29 13:02:03.742304,,,,1,50,523cc62f-b802-4cdf-855c-eddc64782f0e,
0b013292-ac34-4b28-93b4-27397d3a8406,20190919-2100-lions-greenmachine,greenmachine,greenmachine-alex,DefensiveRebound,2019-09-29 13:07:20.507731,,,,1,95,5188df49-7d16-461e-a6de-1fd0cbad15ef,
0b06422c-f1ec-452e-9eee-8888e03f0b67,20190926-1930-camdenhells-bbcballers,camdenhells,rockets-malachi,Block,2019-09-29 10:38:42.128846,,,,1,73,b91b435b-4c00-414b-b0f8-b3cfe6e62761,
0b165852-ea89-46a6-b068-6a51642bc5ad,20190926-1845-rockets-greenmachine,rockets,camdenhells-aimee,AutoSubstitutionOff,2019-09-28 22:10:01.296514,,,,,145,7a9a7b09-e75d-4236-8d2c-cf006b6ede85,
0b36abfe-3f8c-41f6-9320-607d5d137766,20190926-1845-rockets-greenmachine,rockets,rockets-paul,TwoPointShotMade,2019-09-28 22:24:20.361045,,,,1,228,bbda0e89-5ecc-492f-9a29-60a428a44b26,21 - 4
0b58381b-84f7-4b48-89a9-afd08c20a73f,20190926-1845-rockets-greenmachine,rockets,rockets-anna,NonShootingFoul,2019-09-28 22:21:39.316107,,,,1,200,2d40882f-7438-49c2-903a-f2a98f529dbb,
0b69a992-9513-4b37-8975-2722f6826304,20190926-2100-lostangels-lions,lostangels,saturdays-claire,Steal,2019-09-28 20:10:41.800259,,,,1,316,62fd2cd9-8f70-42a4-81fa-493907cd721f,
0b6c8542-636e-43db-b39f-482c6a303f71,20190926-2015-burritos-dropbears,dropbears,dropbears-p2,DefensiveRebound,2019-09-28 14:03:05.095123,,,,1,157,dbb5a0c6-388a-44c8-a7fb-ad173a50cde2,
0b944ed6-95d3-42a0-b3d5-b8bee055c5e3,20190926-1845-rockets-greenmachine,greenmachine,greenmachine-iestyn,NonShootingFoul,2019-09-28 22:03:04.748157,,,,1,86,67c1993c-78f8-4adb-b9b2-624c4f6ec8b1,
0bc230a6-f30d-4ccd-9a21-3b96e239c581,20190926-2100-lostangels-lions,lostangels,saturdays-claire,DefensiveRebound,2019-09-28 19:42:14.201447,,,,1,164,ac7f6646-7bb6-488c-bde8-750a0f70d1f0,
0be03cd1-86fd-407f-8b97-33e2affa6df1,20190919-2100-lions-greenmachine,greenmachine,greenmachine-alex,TwoPointShotMissed,2019-09-29 13:12:11.820052,,,,1,138,662dda40-ca5e-4690-bc58-55332cde4e3a,
0be3786b-c731-4879-9623-f7e197a0b7ec,20190919-2100-lions-greenmachine,lions,lions-foley,DefensiveRebound,2019-09-29 13:33:11.966030,,,,1,286,97a04827-dad9-42b9-be5f-ca067551736c,
0bf265c1-5613-4861-8546-b208b614805b,20190926-2100-lostangels-lions,lostangels,lostangels-daria,ThreePointShotMissed,2019-09-28 19:43:16.311144,,,,1,170,36570235-6c7a-4489-9102-9a7547120c4d,
0bf5ec9f-0c95-4f67-9324-20be4f369347,20190919-2100-lions-greenmachine,greenmachine,greenmachine-alex,NonShootingFoul,2019-09-29 13:34:10.491707,,,,1,298,6a6f1c49-37bb-4b1f-80d3-c42e26839a9f,
0c0c8a45-e62d-42ad-b6bc-ade1d69574b6,20190926-2015-burritos-dropbears,burritos,burritos-tom,Assist,2019-09-28 13:48:49.718735,,,,1,84,56af7921-a875-47d6-bb86-345f3e9a886b,
0c2051db-f226-4162-b20b-f1a6f8aeda88,20190919-1845-burritos-bbcballers,bbcballers,bbcballers-james,OffensiveRebound,2019-09-29 12:12:04.895653,,,,1,33,dc6dfc19-cc84-4548-8320-23144e1b1860,
0c4142e5-7a2c-40d9-8c84-71b5282bf2f8,20190926-1930-camdenhells-bbcballers,camdenhells,camdenhells-davidgalindo,TwoPointShotMade,2019-09-29 11:09:30.098793,,,,1,260,c395021c-bb14-4ba5-a321-b5dc08d0f1b0,39 - 13
0c7c4422-2376-4dde-929f-1125162c4e76,20190919-1845-burritos-bbcballers,burritos,burritos-tom,Steal,2019-09-29 12:40:42.905358,,,,1,260,9feefef1-f462-4849-991b-e8a4eb4adcff,
0c961dcb-0750-403b-bafd-0b79fe9ddd63,20190926-1845-rockets-greenmachine,greenmachine,greenmachine-david,Steal,2019-09-28 22:00:53.368054,,,,1,69,a0d6839a-9873-4bb2-93cd-254b80b34b46,
0c97a860-2c23-4a79-9bbf-ba22a197def9,20190919-2100-lions-greenmachine,lions,lions-telle,FreeThrowMissed,2019-09-29 13:13:19.945002,,,,1,146,c4dad882-6c66-4524-bfa8-7bfd946666ac,
0c9cffb1-5816-4693-bc38-2fd66a9a1b11,20190926-2100-lostangels-lions,lions,lions-kata,TwoPointShotMissed,2019-09-28 20:01:44.319601,,,,1,266,0eb7dbc1-8bec-4555-908a-a75de8b8fa6f,
0cac29f0-dc77-4a4f-a840-9b7d24e48aee,20190926-2100-lostangels-lions,lostangels,lostangels-carlos,DefensiveRebound,2019-09-28 19:44:34.661708,,,,1,183,6ab78045-1841-4588-a911-9b35f7f8973d,
0ce5e84f-dbea-4dfd-bc6c-72b02336c242,20190919-1845-burritos-bbcballers,bbcballers,bbcballers-nathan,NonShootingFoul,2019-09-29 12:14:56.404381,,,,1,51,86123584-3a80-428d-acaa-d78386ccc4b4,
0d20eb90-0301-4558-a875-80e2bdbd45cd,20190919-1845-burritos-bbcballers,bbcballers,bbcballers-arthur,TwoPointShotMissed,2019-09-29 12:21:40.205628,,,,1,101,9c37ab45-be35-4288-870c-9e719d7e67ba,
0d66e7d8-cf18-4759-9ca6-042ac3455adc,20190926-1845-rockets-greenmachine,rockets,camdenhells-aimee,TwoPointShotMissed,2019-09-28 22:20:03.919087,,,,1,187,638ee3c0-dc8f-4118-be3f-38f8bc187de9,
0db2fffc-04e6-42f4-936a-a42920738682,20190926-1845-rockets-greenmachine,rockets,rockets-janis,OffensiveRebound,2019-09-28 22:26:37.038454,,,,1,244,c0cb0713-da5f-4618-a226-985f087f4d7c,
0dbf1254-4dcd-403c-8a43-7bd8c127cd7f,20190926-1930-camdenhells-bbcballers,camdenhells,camdenhells-aimee,AutoSubstitutionOff,2019-09-29 10:43:06.692275,,,,,107,a52abc86-964c-4bd2-9f81-a917ca397147,
0dcbf9b7-d778-4751-b42c-a53aba83982e,20190926-2015-burritos-dropbears,burritos,burritos-wouter,TwoPointShotMissed,2019-09-28 14:11:25.325276,,,,1,181,e5bc02f0-a7a8-489b-9223-99f7b14681aa,
0e0c2344-0252-4658-b8e6-dd745ef26242,20190926-1845-rockets-greenmachine,rockets,rockets-alex,TwoPointShotMissed,2019-09-28 22:03:49.655016,,,,1,91,52797f6c-6176-4813-af47-036043b67351,
0e135b0f-5cff-40eb-924b-dab9d5fc6a2c,20190926-1845-rockets-greenmachine,greenmachine,greenmachine-marina,AutoSubstitutionOff,2019-09-28 22:30:36.118775,,,,,281,560ddf6d-4265-4f02-92ab-c5be772efb35,
0e72b2e9-573f-4766-bff2-2aeb2ee89779,20190926-2100-lostangels-lions,lostangels,lostangels-rob,Steal,2019-09-28 19:52:07.476952,,,,1,216,68e5913a-4d5e-435e-a0bc-e745ed8ada65,
